1476552423646,insert,1,'\n*\n\nTrabajo Práctico N°1 BT3102\n“Membrana Celular”\nProfesor: Omar Porras, Ziomara Gerdtzen\nAuxiliares: Mariana Fernández, Daniel Levet , Felipe Véliz\nIntegrantes: Benjamín Armijo, Francisca Chavez, Romina Corro, Denisse Urra\nFecha: 20 de octubre del 2016\n\nResumen\n1 \n2\n3\n4\n5\n6\n7\n\nIntroducción'
1476552426136,delete,1,1
1476552446093,delete,30,30
1476552446690,insert,30,'1'
1476552475333,delete,103,119
1476552475333,insert,103,'D'
1476552476471,insert,104,'aniela D'
1476552477944,insert,112,'ueñas'
1476552480405,delete,119,131
1476552480405,insert,119,'C'
1476552482804,insert,120,'hristof'
1476552483185,delete,126,126
1476552483185,insert,126,'phef'
1476552484288,delete,129,129
1476552484288,insert,129,'r'
1476552485346,insert,130,' sot'
1476552486427,delete,133,133
1476552486427,delete,132,132
1476552486427,delete,131,131
1476552486427,insert,131,'S'
1476552488350,insert,132,'oto'
1476552510303,delete,120,120
1476552512846,delete,136,147
1476552512846,insert,136,'C'
1476552513369,insert,137,'amila V'
1476552513730,insert,144,'iveo'
1476552514875,insert,148,'r'
1476552515143,delete,148,148
1476552515143,delete,147,147
1476552515143,insert,147,'ros'
1476552517384,delete,197,197
1476552517863,delete,196,196
1476552517863,delete,195,195
1476552517863,delete,194,194
1476552517863,delete,193,193
1476552517863,delete,192,192
1476552517863,delete,191,191
1476552517863,delete,190,190
1476552518075,delete,189,189
1476552518075,delete,188,188
1476552518075,delete,187,187
1476552518075,delete,186,186
1476552518075,delete,185,185
1476552518075,delete,184,184
1476552518075,delete,183,183
1476552518313,delete,182,182
1476552518313,delete,181,181
1476552519593,delete,180,180
1476552526815,delete,215,220
1476552543246,delete,61,89
1476552543246,insert,61,'B'
1476552544201,insert,62,'arbar'
1476552545271,insert,67,'a And'
1476552545559,insert,72,'rews'
1476552546931,insert,76,', '
1476552559642,insert,78,'Ju'
1476552559935,insert,80,'an'
1476552560796,insert,82,' Pa'
1476552561698,insert,85,'blo'
1476552562009,insert,88,' Rod'
1476552562572,insert,92,'r'
1476552563694,insert,93,'ig'
1476552564712,insert,95,'uez'
1476552565666,insert,98,', O'
1476552566639,insert,101,'riana '
1476552567626,insert,107,'Sala'
1476552568021,insert,111,'zar'
1476552572457,insert,114,'.'
1476552573678,insert,175,'.'
1476552575350,insert,233,'.'
1476552589643,delete,33,48
1476552589643,insert,33,'Ac'
1476552590684,insert,35,'tivai'
1476552591796,delete,39,39
1476552591796,delete,38,38
1476552591796,insert,38,'idad '
1476552592197,insert,43,'Enz'
1476552593139,insert,46,'im'
1476552593366,insert,48,'ar'
1476552593610,delete,49,49
1476552593610,insert,49,'ti'
1476552593991,insert,51,'ca'
1476552594490,insert,53,' '
1476552594798,insert,54,'C'
1476552595273,insert,55,'elo'
1476552595629,insert,58,'bi'
1476552596540,insert,60,'os'
1476552596860,insert,62,'a'
1476552600933,delete,43,52
1476552600933,insert,43,'Enzimática'
1476552605494,insert,310,'\n'
1476552606835,insert,311,'\n'
1476552610964,insert,1,'\n'
1476552611914,insert,2,'\n'
1476552611914,insert,3,'\n'
1476552611914,insert,4,'\n'
1476552611914,insert,5,'\n'
1476552611914,insert,6,'\n'
1476552611914,insert,7,'\n'
1476552611914,insert,8,'\n'
